"customer_id","customer_code","first_name","last_name","full_name","gender","date_of_birth","marital_status","occupation","annual_income","phone_number","email","address","city","state","postal_code","country","pan_number","aadhaar_number","customer_since","risk_category","kyc_status","customer_status"
"636","CUST000636","Dhruv","Mann","Dhruv Mann","Male","2004-07-08","Single","Doctor","977509","9592462475","dhruv.mann462@gmail.com","03/67, Varghese Circle","Mumbai","Maharashtra","278686","India","TWYGZ4211W","796696236851","2026-07-03","Low","Pending","Active"
"637","CUST000637","Suhani","Magar","Suhani Magar","Female","1993-07-11","Married","Electrician","2286511","9345011180","suhani.magar651@gmail.com","029, Andra Ganj","Bhubaneswar","Odisha","884434","India","RIEJY9015Z","659888373962","2015-07-06","Medium","Verified","Active"
"638","CUST000638","Krish","Dani","Krish Dani","Male","1949-07-22","Single","Driver","1809989","9403450305","krish.dani673@gmail.com","083, Baral Road","Warangal","Telangana","424033","India","QCPLY8026Q","307240310062","2019-07-05","Low","Pending","Active"
"639","CUST000639","Dalbir","Agarwal","Dalbir Agarwal","Male","1998-07-10","Married","Sales Executive","4131371","9394470464","dalbir.agarwal566@gmail.com","95/518
Deol Road","Ranchi","Jharkhand","945005","India","GMDPA7898U","486101255561","2014-07-06","Medium","Verified","Active"
"640","CUST000640","Januja","Mammen","Januja Mammen","Female","1984-07-13","Married","Nurse","410032","9943976072","januja.mammen826@gmail.com","H.No. 08, Cherian","Jaipur","Rajasthan","498373","India","OZSTQ4759J","189756108503","2022-07-04","Low","Verified","Active"
"641","CUST000641","Nicholas","Luthra","Nicholas Luthra","Male","1947-07-23","Single","Civil Engineer","1261063","9494014775","nicholas.luthra532@gmail.com","62/73, Pillay Marg","Kanpur","Uttar Pradesh","717272","India","LUNDV4799G","732526604483","2024-07-03","Low","Verified","Active"
"642","CUST000642","Hema","Gulati","Hema Gulati","Female","2001-07-09","Single","Farmer","2370891","9615395459","hema.gulati357@gmail.com","24/042
Ramesh Street","Kochi","Kerala","121637","India","VWLMM8961W","004405029339","2018-07-05","Low","Verified","Active"
"643","CUST000643","Tamanna","Chaudhry","Tamanna Chaudhry","Female","1995-07-11","Single","Sales Executive","1120905","9348403239","tamanna.chaudhry873@gmail.com","09/166, Choudhary Nagar","Coimbatore","Tamil Nadu","023142","India","SPSRR4820C","642215487374","2018-07-05","High","Verified","Active"
"644","CUST000644","Abeer","Andra","Abeer Andra","Male","1951-07-22","Married","Doctor","1915665","9993881058","abeer.andra922@gmail.com","51/32, Sawhney Chowk","Hyderabad","Telangana","457230","India","YVSHM2922D","149434274457","2022-07-04","Low","Verified","Active"
"645","CUST000645","Kiaan","Dasgupta","Kiaan Dasgupta","Male","1948-07-22","Divorced","Software Engineer","306544","9353483559","kiaan.dasgupta986@gmail.com","H.No. 184, Vaidya Zila","Hyderabad","Telangana","203036","India","QWBNY9976P","074445472581","2019-07-05","Low","Verified","Active"
"646","CUST000646","Sanya","Din","Sanya Din","Female","2004-07-08","Married","Teacher","228927","9316059921","sanya.din207@gmail.com","43/617
Choudhary Street","Ranchi","Jharkhand","145195","India","RUBDQ4764I","204708959760","2015-07-06","Low","Verified","Active"
"647","CUST000647","Dhriti","Patel","Dhriti Patel","Female","1959-07-20","Single","Lawyer","571587","9803928524","dhriti.patel979@gmail.com","H.No. 922, Wali Marg","Coimbatore","Tamil Nadu","926249","India","ICZQT9524Z","013318394993","2026-07-03","Low","Verified","Active"
"648","CUST000648","Mekhala","Pall","Mekhala Pall","Female","1974-07-16","Married","Farmer","222042","9689086734","mekhala.pall434@gmail.com","H.No. 75, Bose Road","Ranchi","Jharkhand","225267","India","XYURO8732S","549527088571","2023-07-04","Low","Verified","Active"
"649","CUST000649","William","Bhavsar","William Bhavsar","Male","2008-07-07","Single","Farmer","484112","9400536106","william.bhavsar758@gmail.com","64/21, Datta Path","Patna","Bihar","655767","India","STCXJ7005I","024180824837","2023-07-04","Low","Verified","Active"
"650","CUST000650","Samuel","Nath","Samuel Nath","Male","1998-07-10","Married","Civil Engineer","408794","9625391253","samuel.nath734@gmail.com","36/687, Walla Circle","Hyderabad","Telangana","883619","India","QLUWI3515H","142637640014","2011-07-07","Low","Verified","Active"
"651","CUST000651","Shivansh","Vyas","Shivansh Vyas","Male","2006-07-08","Single","Shopkeeper","281126","9794026143","shivansh.vyas175@gmail.com","13/503, Patil Nagar","Agra","Uttar Pradesh","210552","India","PCNYX6287Z","142642107393","2023-07-04","High","Pending","Active"
"652","CUST000652","Manan","Sharma","Manan Sharma","Male","1956-07-20","Single","Marketing Manager","702102","9661699972","manan.sharma956@gmail.com","63/33, Devi Nagar","Bhopal","Madhya Pradesh","260650","India","QSLET5867G","618864468319","2017-07-05","Low","Verified","Active"
"653","CUST000653","Chatresh","Borah","Chatresh Borah","Male","1969-07-17","Married","Doctor","641669","9725400026","chatresh.borah439@gmail.com","20/25
Brar Street","Jaipur","Rajasthan","109622","India","SMMDW7643M","698121045077","2018-07-05","High","Verified","Active"
"654","CUST000654","Wahab","Dey","Wahab Dey","Male","1999-07-10","Married","Business Owner","894340","9929357865","wahab.dey138@gmail.com","65
Arya Chowk","Madurai","Tamil Nadu","120092","India","XUFIN5471O","815689634467","2024-07-03","High","Verified","Active"
"655","CUST000655","Yashasvi","Dyal","Yashasvi Dyal","Female","1981-07-14","Married","Farmer","357912","9871557648","yashasvi.dyal426@gmail.com","67, Kuruvilla Circle","Jaipur","Rajasthan","362418","India","BVIDN5086X","736091244170","2013-07-06","Low","Verified","Active"
"656","CUST000656","Saanvi","Dass","Saanvi Dass","Female","1969-07-17","Single","Civil Engineer","3162563","9776146318","saanvi.dass855@gmail.com","90, Ramanathan Ganj","Vadodara","Gujarat","891775","India","NXGYG6576H","682123817905","2015-07-06","Low","Verified","Active"
"657","CUST000657","Samaksh","Rai","Samaksh Rai","Male","2006-07-08","Single","Teacher","409589","9840938059","samaksh.rai659@gmail.com","H.No. 563, Chopra Road","Kochi","Kerala","159503","India","ZBDXV5901K","305188128045","2024-07-03","Medium","Verified","Active"
"658","CUST000658","Megha","Gaba","Megha Gaba","Female","1986-07-13","Married","Civil Engineer","362560","9183419429","megha.gaba656@gmail.com","H.No. 390, Guha Road","Pune","Maharashtra","034199","India","QZKAU2971X","480653943074","2024-07-03","Low","Verified","Active"
"659","CUST000659","Anya","Sule","Anya Sule","Female","1976-07-15","Married","Marketing Manager","433513","9664957510","anya.sule301@gmail.com","H.No. 514, Parikh Nagar","Kolkata","West Bengal","683565","India","TKCBF3437P","855522931951","2011-07-07","Medium","Verified","Active"
"660","CUST000660","Eiravati","Chatterjee","Eiravati Chatterjee","Female","1949-07-22","Married","Retired","683773","9375145097","eiravati.chatterjee170@gmail.com","81
Doctor Circle","Kochi","Kerala","967904","India","VSZCR5757O","112405770504","2012-07-06","High","Verified","Active"
"661","CUST000661","Gaurika","Doshi","Gaurika Doshi","Female","1985-07-13","Single","Mechanical Engineer","648927","9924593543","gaurika.doshi899@gmail.com","H.No. 133
Dyal Street","Shimla","Himachal Pradesh","725459","India","OTXCH8063B","363492759629","2026-07-03","Medium","Verified","Active"
"662","CUST000662","Upasna","Baral","Upasna Baral","Female","1987-07-13","Married","Government Employee","903980","9602364514","upasna.baral390@gmail.com","399
Dua Zila","Patna","Bihar","102481","India","HMDWD1943E","992369295705","2020-07-04","Low","Verified","Active"
"663","CUST000663","Zaid","Chandra","Zaid Chandra","Male","1978-07-15","Single","Sales Executive","1224978","9522605236","zaid.chandra643@gmail.com","H.No. 24
Bir Street","Chandigarh","Chandigarh","955112","India","YZMZH8170S","563271663571","2016-07-05","Low","Verified","Active"
"664","CUST000664","Victor","Kuruvilla","Victor Kuruvilla","Male","2000-07-09","Single","Accountant","970098","9148910350","victor.kuruvilla278@gmail.com","H.No. 72
Sura Zila","Jaipur","Rajasthan","546692","India","CNQUN1196K","040511545746","2014-07-06","Medium","Verified","Active"
"665","CUST000665","Thomas","Peri","Thomas Peri","Male","1955-07-21","Married","Lawyer","358726","9561581082","thomas.peri88@gmail.com","H.No. 16
Sengupta Circle","Coimbatore","Tamil Nadu","090380","India","HBYVW9732B","633512176430","2012-07-06","High","Verified","Active"
"666","CUST000666","Garima","Cheema","Garima Cheema","Female","1955-07-21","Single","Student","3586979","9145729200","garima.cheema783@gmail.com","29
Bora Marg","Kanpur","Uttar Pradesh","671577","India","BCYZO2696J","099623186345","2013-07-06","Low","Verified","Active"
"667","CUST000667","Vidhi","Chopra","Vidhi Chopra","Female","1979-07-15","Single","Driver","440528","9583924913","vidhi.chopra493@gmail.com","166, Ratti Ganj","Kolkata","West Bengal","155973","India","PULGF8368I","266946267396","2024-07-03","Low","Verified","Inactive"
"668","CUST000668","Wazir","Contractor","Wazir Contractor","Male","2007-07-08","Single","Marketing Manager","436412","9193080966","wazir.contractor312@gmail.com","08
Singhal Street","Kolkata","West Bengal","359096","India","KCIKK5728A","049458365522","2024-07-03","Low","Verified","Active"
"669","CUST000669","Bhavani","Pathak","Bhavani Pathak","Female","2005-07-08","Married","HR Manager","502060","9663958894","bhavani.pathak115@gmail.com","30
Bajaj Ganj","Pune","Maharashtra","442121","India","CXLOT1853B","209229835422","2017-07-05","Low","Verified","Inactive"
"670","CUST000670","Mahika","Ravel","Mahika Ravel","Female","1948-07-22","Single","Student","1813858","9639873651","mahika.ravel651@gmail.com","H.No. 76, Kala Circle","Thiruvananthapuram","Kerala","201654","India","KJSSY8825U","829253492479","2020-07-04","Medium","Verified","Active"
"671","CUST000671","Gayathri","Issac","Gayathri Issac","Female","1954-07-21","Single","Civil Engineer","953906","9920925784","gayathri.issac633@gmail.com","77
Dyal Circle","Kolkata","West Bengal","596089","India","KYLJO2659P","884181106569","2015-07-06","Medium","Verified","Active"
"672","CUST000672","Ira","Brahmbhatt","Ira Brahmbhatt","Female","1964-07-18","Married","Software Engineer","992135","9882721697","ira.brahmbhatt414@gmail.com","H.No. 50, Shanker Street","Ludhiana","Punjab","751648","India","KTZJD1897K","093000986703","2024-07-03","Low","Verified","Active"
"673","CUST000673","Aadhya","Seshadri","Aadhya Seshadri","Female","1947-07-23","Married","Retired","469625","9761863506","aadhya.seshadri982@gmail.com","79/103, Salvi Ganj","Mysuru","Karnataka","963533","India","XSOKD4572C","065489929899","2013-07-06","Low","Verified","Inactive"
"674","CUST000674","Advika","Prabhakar","Advika Prabhakar","Female","1973-07-16","Single","Accountant","1223686","9381366781","advika.prabhakar433@gmail.com","H.No. 448
Tata Zila","Amritsar","Punjab","665586","India","GDQPL4101K","960840225052","2021-07-04","High","Verified","Active"
"675","CUST000675","Oliver","Comar","Oliver Comar","Male","1957-07-20","Married","Business Owner","699510","9566389394","oliver.comar273@gmail.com","65, Gaba Street","Howrah","West Bengal","646491","India","GRHYU8032Y","755880720265","2016-07-05","Low","Verified","Active"
"676","CUST000676","Caleb","Chawla","Caleb Chawla","Male","1970-07-17","Married","Doctor","866268","9813017232","caleb.chawla182@gmail.com","09/617, Chaudhry","Kochi","Kerala","890463","India","DESKS4544E","150713659424","2020-07-04","Low","Verified","Active"
"677","CUST000677","Jasmit","Sha","Jasmit Sha","Female","2004-07-08","Married","Accountant","333617","9169942513","jasmit.sha990@gmail.com","H.No. 371
Shetty Path","Kochi","Kerala","605384","India","QWCEY5778X","820003275196","2022-07-04","Low","Verified","Active"
"678","CUST000678","Lipika","Lalla","Lipika Lalla","Female","2006-07-08","Married","Driver","475127","9397231406","lipika.lalla875@gmail.com","30
Bali Marg","Kanpur","Uttar Pradesh","025895","India","AHOGR8157V","746723067307","2026-07-03","High","Verified","Active"
"679","CUST000679","Oliver","Garde","Oliver Garde","Male","1964-07-18","Married","Mechanical Engineer","1450127","9820413162","oliver.garde732@gmail.com","863
Ramaswamy","Chennai","Tamil Nadu","962626","India","XRRWQ4235O","321458581431","2013-07-06","Low","Verified","Active"
"680","CUST000680","Nitara","Varughese","Nitara Varughese","Female","1993-07-11","Single","Software Engineer","3059989","9303506273","nitara.varughese38@gmail.com","31, Thaman Street","Mumbai","Maharashtra","964825","India","CSCKD7764W","101033068694","2020-07-04","Low","Verified","Active"
"681","CUST000681","Harsh","Chander","Harsh Chander","Male","1964-07-18","Single","Shopkeeper","6619896","9162979839","harsh.chander188@gmail.com","H.No. 609, Bala Street","Bengaluru","Karnataka","960275","India","YTRPB2745C","131354145542","2012-07-06","Low","Verified","Inactive"
"682","CUST000682","Girik","Khatri","Girik Khatri","Male","1957-07-20","Married","Driver","203666","9308881683","girik.khatri729@gmail.com","H.No. 38, Radhakrishnan Ganj","Kochi","Kerala","041209","India","IRHTP3966B","375445906797","2019-07-05","Low","Verified","Active"
"683","CUST000683","Charan","Choudhry","Charan Choudhry","Male","1980-07-14","Married","Nurse","546014","9495907869","charan.choudhry195@gmail.com","11/24
Gole Road","Varanasi","Uttar Pradesh","175361","India","DFJNU1995A","914606685709","2011-07-07","Low","Verified","Active"
"684","CUST000684","Xalak","Bains","Xalak Bains","Female","1970-07-17","Married","Electrician","1110240","9898254553","xalak.bains858@gmail.com","H.No. 713
Prashad Marg","Shimla","Himachal Pradesh","722402","India","DJQYW9390M","517225327800","2019-07-05","Low","Verified","Active"
"685","CUST000685","Anamika","Dalal","Anamika Dalal","Female","1958-07-20","Single","HR Manager","332461","9845871692","anamika.dalal247@gmail.com","H.No. 79
Ahluwalia","Chennai","Tamil Nadu","841390","India","HLJOR1507Z","725926367508","2013-07-06","Low","Verified","Active"
"686","CUST000686","Alka","Vasa","Alka Vasa","Female","1987-07-13","Married","Shopkeeper","7595688","9696492960","alka.vasa713@gmail.com","513, Narang Nagar","Raipur","Chhattisgarh","312447","India","VMKWR4167K","660525117309","2013-07-06","Low","Verified","Active"
"687","CUST000687","Irya","Chanda","Irya Chanda","Female","1962-07-19","Single","Teacher","272479","9743631615","irya.chanda64@gmail.com","84/776
Ratta Circle","Nagpur","Maharashtra","423461","India","EZGMB7944Z","685733499101","2018-07-05","Low","Verified","Active"
"688","CUST000688","Nimrat","Gandhi","Nimrat Gandhi","Female","1972-07-16","Single","Electrician","558279","9695916704","nimrat.gandhi40@gmail.com","76/769, Nagar Road","Thiruvananthapuram","Kerala","966395","India","LKXED9864U","270325369339","2016-07-05","Low","Pending","Active"
"689","CUST000689","Rachit","Bhatt","Rachit Bhatt","Male","1977-07-15","Married","Shopkeeper","983883","9149562805","rachit.bhatt720@gmail.com","084
Rout","Mumbai","Maharashtra","985601","India","TGOSZ3328N","851615330170","2012-07-06","Low","Verified","Active"
"690","CUST000690","Hemangini","Naidu","Hemangini Naidu","Female","2006-07-08","Single","Student","632567","9189375126","hemangini.naidu246@gmail.com","531
Prabhu Ganj","Udaipur","Rajasthan","251050","India","PQVTE7191Z","610300148811","2019-07-05","Low","Verified","Active"
"691","CUST000691","Nitesh","Kala","Nitesh Kala","Male","1988-07-12","Single","Shopkeeper","4271106","9789011687","nitesh.kala36@gmail.com","53/81
Mander Marg","Delhi","Delhi","831849","India","YZEZO5769I","445372484604","2018-07-05","Low","Verified","Active"
"692","CUST000692","Bishakha","Sama","Bishakha Sama","Female","1997-07-10","Married","Government Employee","788418","9500664448","bishakha.sama454@gmail.com","H.No. 53
Bawa Ganj","Madurai","Tamil Nadu","704611","India","CXNPY3509R","330559860631","2026-07-03","Low","Verified","Active"
"693","CUST000693","Varsha","Garg","Varsha Garg","Female","2006-07-08","Single","Sales Executive","1011089","9339953045","varsha.garg929@gmail.com","63/90
Badami Road","Patna","Bihar","742608","India","DETGO6914H","962870695204","2023-07-04","Low","Verified","Active"
"694","CUST000694","Zarna","Baral","Zarna Baral","Female","1953-07-21","Married","Police Officer","1502833","9842229575","zarna.baral473@gmail.com","01/716
Maharaj Road","Raipur","Chhattisgarh","561857","India","SQHCB2103C","089048470131","2017-07-05","Low","Verified","Active"
"695","CUST000695","Arunima","Ramaswamy","Arunima Ramaswamy","Female","2006-07-08","Single","Farmer","446765","9166832538","arunima.ramaswamy472@gmail.com","77/159
Balakrishnan Zila","Udaipur","Rajasthan","002156","India","TGTJJ5225V","600237407639","2020-07-04","Low","Verified","Inactive"
