account_id,account_number,customer_id,account_type_id,branch_id,opening_date,current_balance,available_balance,account_status,currency,nominee_registered,internet_banking,mobile_banking,debit_card,cheque_book,last_transaction_date,average_monthly_balance,interest_rate,account_rating
1071,324400299599,802,4,23,2026-07-02,2461698,2460324,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-17,1834971.45,6.75,Average
1072,987144324119,803,1,72,2017-07-04,109255,107550,Active,INR,Yes,Yes,No,Yes,Yes,2026-05-22,102354.26,3.5,Excellent
1073,395445045652,804,1,97,2018-07-04,328397,327656,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-27,308843.39,3.5,Excellent
1074,441277181084,804,1,76,2015-07-05,2337,61,Active,INR,No,Yes,Yes,Yes,Yes,2026-02-08,1825.8,3.5,Good
1075,208358073558,805,3,62,2015-07-05,9600,7699,Active,INR,Yes,Yes,No,Yes,Yes,2026-02-22,9137.49,3.0,Good
1076,126751498589,806,3,1,2021-07-03,326318,321952,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-03,318627.76,3.0,Average
1077,358984435005,807,1,86,2025-07-02,86589,82351,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-31,73578.54,3.5,Average
1078,978871781381,808,1,87,2016-07-04,447744,443323,Active,INR,Yes,Yes,No,Yes,Yes,2026-02-26,320843.92,3.5,Good
1079,574843810456,808,1,46,2023-07-03,22995,20063,Active,INR,No,Yes,Yes,Yes,Yes,2026-03-14,18625.37,3.5,Average
1080,455515220115,809,1,90,2013-07-05,189043,185129,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-03,191229.75,3.5,Good
1081,289661563814,810,3,24,2015-07-05,34461,34391,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-17,30287.39,3.0,Good
1082,279499219982,810,1,32,2018-07-04,295043,294329,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-24,226621.46,3.5,Average
1083,302697568370,811,1,9,2011-07-06,27189,24854,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-07,21703.46,3.5,Average
1084,517566138461,812,1,1,2025-07-02,298196,294757,Dormant,INR,No,Yes,Yes,Yes,Yes,2026-03-22,221964.85,3.5,Average
1085,883942004862,813,3,46,2026-07-02,38569,38449,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-15,29260.19,3.0,Good
1086,386118773345,814,9,37,2024-07-02,213035,209470,Active,INR,No,Yes,Yes,Yes,No,2026-06-03,227128.82,4.0,Good
1087,928579019441,815,1,5,2013-07-05,44299,42592,Active,INR,Yes,Yes,No,Yes,No,2026-06-15,39397.43,3.5,Average
1088,427158119451,816,1,90,2021-07-03,179608,179271,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-25,137810.94,3.5,Good
1089,280434927329,817,1,46,2017-07-04,42833,38442,Active,INR,Yes,No,Yes,Yes,Yes,2026-01-07,37994.76,3.5,Good
1090,473122693659,818,2,81,2016-07-04,10793,6847,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-29,7624.19,0.0,Average
1091,798565879679,819,1,53,2023-07-03,8743,6338,Active,INR,Yes,No,Yes,Yes,Yes,2026-03-28,6408.11,3.5,Average
1092,930593844552,820,7,30,2014-07-05,37240,32707,Dormant,INR,No,No,Yes,Yes,No,2026-02-20,31620.74,3.5,Good
1093,732077182166,820,2,15,2026-07-02,674808,670573,Active,INR,Yes,Yes,No,Yes,Yes,2026-05-03,570439.75,0.0,Average
1094,660888970997,821,1,32,2020-07-03,665785,665564,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-02,611987.88,3.5,Excellent
1095,596119835983,822,1,66,2013-07-05,7788,5093,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-11,7235.49,3.5,Good
1096,911852200490,822,2,41,2016-07-04,3019884,3019705,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-26,2896566.07,0.0,Good
1097,937781441409,823,3,9,2014-07-05,36311,34977,Active,INR,No,No,Yes,Yes,No,2026-02-04,27993.04,3.0,Average
1098,560222575420,823,3,90,2016-07-04,1312,-359,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-15,1238.92,3.0,Good
1099,198287219541,824,1,87,2019-07-04,48756,46079,Active,INR,No,Yes,Yes,Yes,No,2026-01-27,53210.25,3.5,Good
1100,682428738972,825,1,21,2018-07-04,1040,-860,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-26,1053.65,3.5,Average
1101,520930762578,825,3,82,2014-07-05,40534,38314,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-19,30043.09,3.0,Average
1102,593661317871,825,1,100,2025-07-02,9517,8580,Active,INR,No,No,Yes,Yes,Yes,2026-06-20,7436.92,3.5,Good
1103,703076196876,826,1,23,2017-07-04,91769,89319,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-23,88456.91,3.5,Poor
1104,854163341897,827,1,15,2014-07-05,73283,72381,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-28,58336.43,3.5,Excellent
1105,393262991343,827,1,28,2016-07-04,905187,900314,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-28,959494.69,3.5,Excellent
1106,547599800396,827,1,77,2026-07-02,370191,365395,Active,INR,No,No,Yes,Yes,Yes,2026-04-25,343518.92,3.5,Good
1107,425361873233,828,2,32,2014-07-05,49980,47373,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-16,40100.8,0.0,Average
1108,541839194123,828,2,90,2018-07-04,1068235,1064057,Active,INR,Yes,No,Yes,No,Yes,2026-03-30,865887.89,0.0,Average
1109,763416079108,829,10,100,2013-07-05,25128,22804,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-13,26686.73,3.5,Excellent
1110,781025800784,830,1,17,2026-07-02,1695356,1692212,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-05,1442378.6,3.5,Poor
1111,909828307259,831,5,62,2014-07-05,48535,43981,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-16,36331.71,6.25,Good
1112,918311014411,831,1,25,2024-07-02,26481,25214,Closed,INR,Yes,Yes,No,Yes,Yes,2026-01-15,25934.38,3.5,Poor
1113,722494450721,832,2,10,2020-07-03,29986,27525,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-13,26628.5,0.0,Excellent
1114,868540681934,833,1,18,2017-07-04,127889,127796,Active,INR,No,Yes,Yes,Yes,Yes,2026-05-04,91107.11,3.5,Poor
1115,726797616991,834,1,100,2025-07-02,1676,-1355,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-07-02,1473.92,3.5,Good
1116,816247993222,834,1,94,2017-07-04,38221,38166,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-14,36793.8,3.5,Good
1117,805218379834,834,2,22,2024-07-02,16353,12288,Closed,INR,Yes,Yes,Yes,Yes,No,2026-06-21,12406.12,0.0,Good
1118,144923733791,835,3,25,2017-07-04,14652,13146,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-24,13148.01,3.0,Excellent
1119,860231280075,836,1,61,2013-07-05,4871364,4868732,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-10,5072711.32,3.5,Poor
1120,522417228705,836,1,25,2018-07-04,3914,3611,Active,INR,Yes,No,Yes,Yes,Yes,2026-06-12,3881.0,3.5,Average
1121,227416241238,837,3,51,2025-07-02,27777,23748,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-14,22987.5,3.0,Good
1122,128087486884,838,9,88,2020-07-03,4073,-748,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-13,3754.79,4.0,Average
1123,273180365437,839,8,78,2016-07-04,39152,38411,Frozen,INR,Yes,Yes,Yes,Yes,Yes,2026-05-03,32770.94,3.5,Good
1124,657950109245,840,5,7,2013-07-05,9910,5918,Active,INR,Yes,Yes,Yes,No,Yes,2026-06-22,10817.95,6.25,Average
1125,989682114799,841,2,50,2014-07-05,28491,27670,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-02,22068.79,0.0,Excellent
1126,845049624982,842,1,1,2011-07-06,39808,35898,Dormant,INR,Yes,Yes,Yes,Yes,No,2026-02-16,38675.8,3.5,Average
1127,180513018184,843,2,80,2016-07-04,15239,13242,Active,INR,Yes,No,Yes,No,Yes,2026-03-20,11763.3,0.0,Good
1128,912065239668,844,1,69,2017-07-04,110841,110707,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-22,79735.41,3.5,Poor
1129,503762847564,844,1,6,2022-07-03,12722,8373,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-02,8961.12,3.5,Good
1130,122055754928,845,1,78,2018-07-04,2701,-75,Active,INR,Yes,No,Yes,Yes,No,2026-03-31,2140.56,3.5,Excellent
1131,246213562723,846,1,60,2015-07-05,62987,58949,Dormant,INR,Yes,Yes,Yes,Yes,No,2026-06-21,52128.61,3.5,Average
1132,791559699614,847,1,72,2023-07-03,4674,185,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-09,4016.16,3.5,Good
1133,443822151901,847,3,90,2013-07-05,89167,86055,Active,INR,No,Yes,Yes,Yes,Yes,2026-03-16,63504.14,3.0,Excellent
1134,499702059692,847,1,65,2015-07-05,37630,37408,Active,INR,No,Yes,Yes,Yes,No,2026-06-09,32710.41,3.5,Average
1135,431810533404,848,1,10,2020-07-03,8627,6618,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-31,6776.66,3.5,Average
1136,189057605964,849,5,98,2014-07-05,48242,44681,Dormant,INR,No,No,Yes,Yes,Yes,2026-06-01,44454.6,6.25,Good
1137,853226691151,850,2,60,2025-07-02,3294027,3292506,Frozen,INR,No,Yes,No,Yes,Yes,2026-04-26,2627791.14,0.0,Excellent
1138,258129441818,851,1,89,2011-07-06,11674,9932,Active,INR,Yes,Yes,No,Yes,Yes,2026-02-09,12475.11,3.5,Good
1139,361642734108,852,3,80,2021-07-03,34646,32813,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-05,25553.79,3.0,Average
1140,423320414873,852,1,18,2020-07-03,22380,19948,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-01,18632.69,3.5,Good
1141,578131253289,853,3,73,2024-07-02,260376,258724,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-01,204493.49,3.0,Good
1142,555590512367,854,1,93,2025-07-02,18408,15145,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-01,13271.14,3.5,Good
1143,899228191897,854,1,5,2011-07-06,181970,179533,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-31,164234.44,3.5,Good
1144,545416405966,855,1,25,2015-07-05,39,-3266,Active,INR,Yes,No,Yes,Yes,Yes,2026-04-13,36.58,3.5,Good
1145,696307430490,856,1,91,2018-07-04,199615,194715,Active,INR,Yes,No,Yes,Yes,No,2026-04-13,204714.57,3.5,Excellent
1146,916609811711,857,2,29,2018-07-04,19367,16246,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-17,14135.04,0.0,Average
1147,297883034147,858,2,88,2012-07-05,9214,5635,Active,INR,No,No,Yes,Yes,Yes,2026-02-17,9041.51,0.0,Good
1148,639860566962,859,1,9,2022-07-03,154253,153199,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-19,112135.3,3.5,Good
1149,735567292690,860,1,77,2018-07-04,26740,23534,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-25,20780.16,3.5,Average
1150,700605695623,861,1,8,2022-07-03,7287,3870,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-09,7095.74,3.5,Good
1151,644981818107,862,1,46,2023-07-03,134535,133125,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-18,137675.4,3.5,Average
1152,289639583336,863,1,33,2017-07-04,37180,35050,Active,INR,Yes,Yes,No,Yes,No,2026-05-12,29024.06,3.5,Good
1153,594194068127,864,1,3,2019-07-04,8397,5053,Active,INR,Yes,Yes,No,Yes,Yes,2026-01-19,7259.08,3.5,Good
1154,921532655731,865,1,9,2020-07-03,1127494,1125290,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-28,1180714.68,3.5,Poor
1155,328103633794,865,3,47,2014-07-05,121497,116505,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-28,121584.09,3.0,Good
1156,728022023739,866,8,33,2026-07-02,134376,131618,Active,INR,Yes,Yes,Yes,No,Yes,2026-01-26,107553.19,3.5,Excellent
1157,941706032046,866,3,18,2016-07-04,73600,69336,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-08,68110.07,3.0,Good
1158,822042752387,866,1,40,2024-07-02,164501,160295,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-24,149497.34,3.5,Average
1159,366971617368,867,1,83,2019-07-04,184822,183444,Frozen,INR,Yes,Yes,Yes,Yes,No,2026-04-22,141628.83,3.5,Good
1160,544030680235,867,1,24,2020-07-03,75863,75155,Active,INR,No,Yes,No,Yes,Yes,2026-02-24,57643.18,3.5,Average
1161,125065324162,868,3,54,2022-07-03,131897,129968,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-04,93751.06,3.0,Good
1162,445437404711,868,1,35,2012-07-05,237657,237202,Active,INR,Yes,No,No,Yes,No,2026-06-14,225975.67,3.5,Good
1163,922281938567,869,1,27,2012-07-05,70289,66077,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-22,76968.32,3.5,Average
1164,325103637976,870,1,68,2026-07-02,182522,181248,Dormant,INR,Yes,Yes,Yes,Yes,No,2026-05-17,136126.1,3.5,Good
1165,811105161382,871,1,70,2014-07-05,15782,14977,Active,INR,Yes,No,Yes,Yes,No,2026-03-25,15562.75,3.5,Average
1166,712417152069,872,3,19,2014-07-05,84592,80060,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-14,69493.62,3.0,Poor
1167,553609463826,873,1,67,2019-07-04,12900,11336,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-20,13363.7,3.5,Average
1168,945439219676,873,3,41,2012-07-05,1640,1372,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-20,1327.64,3.0,Average
1169,813185359332,874,1,90,2023-07-03,45219,43971,Dormant,INR,No,No,No,Yes,Yes,2026-03-11,33712.23,3.5,Good
1170,597669506410,875,5,80,2012-07-05,69569,65164,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-02,60562.64,6.25,Good
1171,430513963445,876,1,3,2024-07-02,643819,640281,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-02,542112.91,3.5,Poor
1172,531683056752,877,2,72,2020-07-03,49415,49106,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-22,54276.05,0.0,Good
1173,372891674266,878,1,75,2013-07-05,194177,190990,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-28,166120.46,3.5,Average
1174,394149666459,879,2,95,2023-07-03,881891,878412,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-08,760009.96,0.0,Good
1175,873345685062,880,5,76,2018-07-04,24938,20331,Active,INR,Yes,Yes,Yes,No,Yes,2026-05-31,22803.45,6.25,Good
1176,133282136627,881,1,74,2014-07-05,89732,88199,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-18,77667.1,3.5,Poor
1177,246166634645,882,10,17,2022-07-03,4402872,4401069,Active,INR,Yes,Yes,No,Yes,Yes,2026-03-16,4057205.57,3.5,Average
1178,796427744164,883,2,39,2018-07-04,264,-3042,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-07,216.91,0.0,Good
1179,926736606640,884,3,17,2014-07-05,34701,32914,Active,INR,Yes,No,Yes,Yes,No,2026-01-21,28938.62,3.0,Good
1180,336336269767,885,1,71,2016-07-04,118868,118848,Frozen,INR,Yes,Yes,Yes,Yes,Yes,2026-04-24,120270.05,3.5,Poor
1181,102459568510,886,1,39,2011-07-06,97335,95360,Dormant,INR,Yes,No,Yes,Yes,No,2026-03-29,94868.05,3.5,Good
1182,669194763450,887,1,60,2016-07-04,118345,116595,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-26,113641.09,3.5,Good
1183,867609812246,887,1,69,2011-07-06,848,-1144,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-01,775.02,3.5,Good
1184,837081411486,888,3,52,2016-07-04,7960,4493,Active,INR,Yes,Yes,Yes,Yes,No,2026-07-02,6026.64,3.0,Good
1185,542434190631,889,1,5,2025-07-02,119017,117505,Active,INR,Yes,Yes,No,No,No,2026-04-08,126631.88,3.5,Excellent
1186,542498920603,890,3,53,2011-07-06,75055,74755,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-22,65280.28,3.0,Good
1187,354775381735,891,1,76,2022-07-03,2109,601,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-26,2115.33,3.5,Average
1188,310887312674,891,1,30,2021-07-03,26779,23801,Active,INR,Yes,No,Yes,Yes,No,2026-04-28,22339.42,3.5,Average
1189,429871343559,892,1,79,2012-07-05,29942,26435,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-19,29698.66,3.5,Good
1190,789930559477,893,1,47,2021-07-03,113571,109706,Active,INR,Yes,No,Yes,Yes,No,2026-03-21,96350.29,3.5,Good
1191,778865016186,894,1,54,2013-07-05,146924,144466,Active,INR,Yes,No,Yes,Yes,Yes,2026-03-30,112206.09,3.5,Average
1192,329085239949,894,3,72,2013-07-05,163850,162808,Active,INR,Yes,Yes,No,Yes,Yes,2026-05-12,172201.74,3.0,Average
1193,805047461329,895,1,59,2013-07-05,19879,18270,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-12,16527.59,3.5,Average
1194,422754401249,895,1,73,2011-07-06,158255,153420,Active,INR,Yes,No,Yes,Yes,Yes,2026-06-08,133218.09,3.5,Good
1195,196473145841,895,5,4,2019-07-04,16653,16464,Active,INR,Yes,Yes,Yes,Yes,No,2026-07-01,17938.51,6.25,Good
1196,330097894309,896,3,16,2022-07-03,195735,194732,Frozen,INR,Yes,Yes,Yes,Yes,Yes,2026-05-16,162328.1,3.0,Good
1197,997292374434,897,1,25,2023-07-03,35468,31700,Active,INR,No,No,Yes,Yes,Yes,2026-03-23,36470.46,3.5,Good
1198,724024953744,898,1,59,2024-07-02,21897,18539,Active,INR,Yes,Yes,No,Yes,Yes,2026-01-30,16299.58,3.5,Excellent
1199,373668509912,898,1,73,2018-07-04,32932,28139,Active,INR,Yes,Yes,Yes,No,Yes,2026-01-13,28575.26,3.5,Good
1200,978516212815,899,6,89,2018-07-04,495119,494394,Active,INR,No,No,Yes,Yes,Yes,2026-04-29,526551.08,3.5,Excellent
1201,280056629221,899,1,5,2022-07-03,226126,221788,Active,INR,Yes,No,No,Yes,Yes,2026-06-24,225944.17,3.5,Excellent
1202,432126069861,900,1,71,2018-07-04,81980,80703,Closed,INR,Yes,Yes,Yes,Yes,Yes,2026-01-12,60539.55,3.5,Average
1203,967954523638,901,1,64,2023-07-03,65404,63739,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-29,53721.67,3.5,Good
1204,242246014455,901,3,69,2012-07-05,44129,41679,Active,INR,No,No,Yes,Yes,Yes,2026-03-13,39300.17,3.0,Good
1205,138996976302,902,1,82,2011-07-06,68809,66338,Active,INR,Yes,No,Yes,Yes,Yes,2026-04-30,65820.36,3.5,Excellent
1206,828412760913,903,1,56,2021-07-03,3890,708,Active,INR,Yes,No,Yes,No,Yes,2026-01-16,3496.1,3.5,Good
1207,614140169995,904,1,75,2018-07-04,5952,1688,Active,INR,No,Yes,Yes,Yes,No,2026-01-30,4692.33,3.5,Excellent
1208,329359372948,905,1,47,2015-07-05,168337,164202,Active,INR,Yes,No,Yes,Yes,Yes,2026-03-25,145053.12,3.5,Average
1209,422479042840,906,1,84,2018-07-04,52096,51185,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-17,41899.29,3.5,Average
1210,759455701222,907,3,8,2018-07-04,10338,9517,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-01,8688.78,3.0,Average
1211,688467088390,908,1,36,2011-07-06,19705,17029,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-24,14520.77,3.5,Average
1212,479014863834,909,1,86,2026-07-02,1897,-678,Active,INR,No,No,No,Yes,Yes,2026-02-01,1427.49,3.5,Average
1213,677520034101,910,1,31,2026-07-02,178287,177242,Dormant,INR,Yes,Yes,No,Yes,Yes,2026-04-09,142100.79,3.5,Excellent
1214,549063184026,910,1,59,2017-07-04,43459,42404,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-26,34280.69,3.5,Good
1215,261781257828,911,1,13,2019-07-04,171808,168166,Active,INR,No,Yes,Yes,Yes,Yes,2026-04-09,158238.58,3.5,Poor
1216,935563258346,911,4,36,2021-07-03,199990,195273,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-17,168734.45,6.75,Good
1217,462445879008,911,2,54,2012-07-05,53873,51903,Active,INR,Yes,Yes,No,Yes,Yes,2026-03-11,46640.54,0.0,Poor
1218,124202219226,912,1,66,2018-07-04,48519,46927,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-16,42887.54,3.5,Average
1219,290054588818,913,1,28,2017-07-04,44833,40637,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-06,35805.44,3.5,Average
1220,744059070688,913,2,4,2014-07-05,45035,43609,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-02,49479.94,0.0,Good
1221,193837834789,914,2,42,2022-07-03,576268,571965,Active,INR,Yes,Yes,No,Yes,Yes,2026-01-07,545665.09,0.0,Excellent
1222,608555356149,915,1,70,2021-07-03,49338,48362,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-07-01,42355.98,3.5,Poor
1223,685412934550,916,3,100,2015-07-05,110458,110396,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-01,86671.82,3.0,Good
1224,878178526158,916,1,75,2016-07-04,66199,62675,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-26,48033.74,3.5,Average
1225,481305633421,917,1,94,2020-07-03,39459,38340,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-13,32117.48,3.5,Good
1226,932987350238,918,1,46,2020-07-03,53369,52514,Active,INR,Yes,No,Yes,Yes,Yes,2026-06-18,44714.7,3.5,Average
1227,872326889907,919,3,83,2016-07-04,56948,53043,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-15,55243.49,3.0,Good
1228,325174732950,920,2,43,2019-07-04,11576,10467,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-28,11894.27,0.0,Good
1229,766373718982,921,1,40,2020-07-03,24462,24286,Active,INR,No,Yes,No,Yes,Yes,2026-02-15,22647.89,3.5,Average
1230,790023886325,922,2,65,2014-07-05,23578,20466,Active,INR,Yes,Yes,No,Yes,Yes,2026-01-15,21727.07,0.0,Average
1231,252573528736,922,1,6,2023-07-03,47364,46559,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-24,38702.77,3.5,Good
1232,342001762909,923,3,32,2011-07-06,1767888,1764895,Active,INR,Yes,No,Yes,No,Yes,2026-03-12,1599096.62,3.0,Good
1233,435100564938,923,1,53,2022-07-03,942558,939979,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-08,983558.62,3.5,Excellent
1234,357460344863,924,3,95,2016-07-04,39315,39137,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-30,36571.25,3.0,Good
1235,703277416057,925,2,89,2026-07-02,405399,403049,Active,INR,No,Yes,Yes,Yes,Yes,2026-02-19,331017.48,0.0,Average
1236,849710166285,925,1,19,2019-07-04,25085,23504,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-12,18201.99,3.5,Poor
1237,253205359011,926,3,67,2013-07-05,153659,152017,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-20,162346.35,3.0,Average
1238,325671055241,927,1,27,2020-07-03,4243182,4239718,Active,INR,Yes,Yes,No,Yes,No,2026-01-07,3887191.5,3.5,Good
1239,761064105677,928,2,18,2026-07-02,52288,47682,Frozen,INR,No,Yes,Yes,Yes,No,2026-05-26,42071.99,0.0,Good
1240,181608306030,928,3,14,2016-07-04,148095,145705,Active,INR,Yes,No,Yes,Yes,No,2026-06-17,135707.94,3.0,Excellent
1241,165635026783,929,2,35,2019-07-04,9454,8931,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-19,9016.49,0.0,Excellent
1242,314962849799,929,1,6,2026-07-02,41282,40438,Dormant,INR,Yes,Yes,Yes,Yes,No,2026-03-09,37961.52,3.5,Excellent
1243,542822756754,929,7,78,2020-07-03,685061,681099,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-20,747474.44,3.5,Excellent
1244,826716904517,930,1,26,2021-07-03,143389,139999,Active,INR,Yes,Yes,No,Yes,No,2026-05-10,121876.29,3.5,Good
1245,372170434808,931,1,47,2019-07-04,5697,3670,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-27,4202.71,3.5,Poor
1246,569978181102,932,1,71,2011-07-06,14361,9407,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-11,10957.96,3.5,Average
1247,800378737984,932,1,48,2025-07-02,38181,36833,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-13,33860.68,3.5,Good
1248,939480048275,933,1,29,2021-07-03,9245,5282,Active,INR,Yes,No,No,Yes,No,2026-02-24,7553.13,3.5,Good
1249,108853982847,933,2,57,2024-07-02,152220,151021,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-27,119742.73,0.0,Average
1250,962978843826,934,2,92,2013-07-05,173117,172132,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-22,149063.15,0.0,Good
1251,117248922706,935,2,79,2015-07-05,111481,110234,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-31,86789.15,0.0,Good
1252,875773171965,936,2,2,2012-07-05,15784,15610,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-20,14753.27,0.0,Excellent
1253,560211724552,937,1,2,2026-07-02,616249,612121,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-07,578749.84,3.5,Average
1254,491731150849,937,4,63,2024-07-02,133531,128615,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-23,142831.55,6.75,Poor
1255,645244846414,938,1,89,2022-07-03,417757,414418,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-01,443096.75,3.5,Poor
1256,257444176593,939,1,3,2014-07-05,59014,58608,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-07,47914.73,3.5,Average
1257,820888853429,940,1,28,2014-07-05,445862,440961,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-23,417207.86,3.5,Good
1258,443341886456,941,1,69,2025-07-02,9061,7640,Active,INR,No,Yes,Yes,Yes,Yes,2026-01-30,9082.74,3.5,Good
1259,366668164845,942,2,99,2013-07-05,27204,23978,Active,INR,No,Yes,Yes,Yes,No,2026-01-11,25954.68,0.0,Good
1260,103636996268,943,9,45,2019-07-04,170289,169686,Closed,INR,Yes,Yes,No,Yes,No,2026-01-11,172315.77,4.0,Good
1261,203678398092,944,1,72,2023-07-03,49628,47102,Active,INR,Yes,Yes,No,Yes,Yes,2026-06-25,49776.25,3.5,Excellent
1262,822092516015,944,3,68,2020-07-03,41388,38037,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-01-16,35535.94,3.0,Average
1263,664547050860,945,1,89,2026-07-02,21266,16598,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-20,16479.12,3.5,Poor
1264,985801947097,946,3,41,2023-07-03,50178,49068,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-26,42755.31,3.0,Excellent
1265,881333819125,947,4,38,2023-07-03,532491,528880,Active,INR,No,Yes,Yes,Yes,Yes,2026-05-28,498460.84,6.75,Poor
1266,227338423773,947,1,40,2013-07-05,32998,32676,Active,INR,Yes,No,Yes,Yes,Yes,2026-01-31,32390.92,3.5,Good
