beneficiary_id,beneficiary_code,account_id,beneficiary_name,beneficiary_bank,beneficiary_account_number,ifsc_code,relationship,beneficiary_type,city,state,mobile_number,email,added_date,status
11556,BEN855178,6384,Saanvi Bhatia,BankAI,886454651236,BKAI768192,Mother,Internal,Ballia,Madhya Pradesh,6346746672,saanvi.bhatia@gmail.com,2024-03-20,Active
11557,BEN200310,6384,Avni Dayal,Punjab National Bank,323091597833,BKAI423112,Employer,External,Bilaspur,Manipur,6207424548,avni.dayal@gmail.com,2019-05-03,Active
11558,BEN472484,6384,Ishita Keer,Axis Bank,601032372192,BKAI762011,Self,External,North Dumdum,Tripura,5835141305,ishita.keer@gmail.com,2018-05-17,Active
11559,BEN939454,6385,Nimrat Majumdar,ICICI Bank,578878816691,BKAI833174,Friend,External,Raipur,Nagaland,5795044541,nimrat.majumdar@gmail.com,2022-10-05,Active
11560,BEN391372,6385,Harita Choudhury,AU Small Finance Bank,766913311716,BKAI202404,Mother,External,Vijayanagaram,Kerala,7697596729,harita.choudhury@gmail.com,2016-08-20,Active
11561,BEN710783,6385,Jacob Mistry,Union Bank of India,868623366255,BKAI158298,Mother,External,Jehanabad,Manipur,6003395926,jacob.mistry@gmail.com,2017-03-02,Active
11562,BEN189094,6386,Ryan Dass,Axis Bank,480740243879,BKAI400294,Business Partner,External,Bhubaneswar,West Bengal,6697266107,ryan.dass@gmail.com,2025-12-14,Active
11563,BEN639881,6386,Pranit Bala,Yes Bank,547271074270,BKAI219864,Spouse,External,Siliguri,Andhra Pradesh,8560669893,pranit.bala@gmail.com,2020-09-17,Active
11564,BEN527478,6386,Rushil Ramanathan,Bank of Baroda,718012083694,BKAI870537,Self,External,Gudivada,Arunachal Pradesh,2120929977,rushil.ramanathan@gmail.com,2020-04-07,Active
11565,BEN295260,6389,Radhika Naidu,AU Small Finance Bank,184931076050,BKAI412573,Brother,External,Erode,Tamil Nadu,2649143689,radhika.naidu@gmail.com,2017-11-07,Active
11566,BEN941663,6389,Lila Bava,IndusInd Bank,970250749492,BKAI511877,Father,External,Kharagpur,Nagaland,2108075758,lila.bava@gmail.com,2021-07-05,Active
11567,BEN881474,6390,Azad Samra,Axis Bank,234758823218,BKAI268188,Self,External,Kurnool,Maharashtra,4163071960,azad.samra@gmail.com,2021-10-25,Active
11568,BEN830649,6390,Harrison Kumar,ICICI Bank,950319637861,BKAI215406,Business Partner,External,Darbhanga,Chhattisgarh,1606694653,harrison.kumar@gmail.com,2017-11-12,Active
11569,BEN803392,6391,Ijaya Brar,BankAI,634765045383,BKAI889854,Friend,Internal,Kota,Nagaland,0384323288,ijaya.brar@gmail.com,2018-02-26,Active
11570,BEN354404,6391,Bhavani Nagi,Punjab National Bank,216385793706,BKAI130081,Employee,External,Bahraich,Assam,1948433674,bhavani.nagi@gmail.com,2017-07-25,Active
11571,BEN626798,6391,Gaurangi Ganesan,BankAI,404505363483,BKAI106244,Friend,Internal,Hindupur,Uttar Pradesh,1672781949,gaurangi.ganesan@gmail.com,2021-01-11,Active
11572,BEN635270,6392,Warjas Koshy,IDFC FIRST Bank,997261711372,BKAI562052,Business Partner,External,Bhind,West Bengal,2107741085,warjas.koshy@gmail.com,2017-08-30,Active
11573,BEN663815,6392,Kashvi Lad,Union Bank of India,176606299765,BKAI178869,Self,External,Satara,Uttar Pradesh,4114813065,kashvi.lad@gmail.com,2023-12-30,Active
11574,BEN758342,6393,Anjali Mitter,Bandhan Bank,841102362585,BKAI294719,Self,External,Satara,Punjab,4911937422,anjali.mitter@gmail.com,2021-08-31,Active
11575,BEN503254,6393,Manthan Goswami,BankAI,409870173552,BKAI121266,Sister,Internal,Nashik,Jharkhand,9756160500,manthan.goswami@gmail.com,2019-05-31,Active
11576,BEN965840,6394,Jason Maharaj,State Bank of India,540982774156,BKAI804635,Friend,External,Aligarh,Madhya Pradesh,7314583833,jason.maharaj@gmail.com,2023-02-13,Active
11577,BEN959911,6394,Janya Tiwari,IndusInd Bank,254269203180,BKAI420577,Spouse,External,Kota,Haryana,0303583380,janya.tiwari@gmail.com,2017-03-08,Active
11578,BEN248092,6395,Rudra Karan,Axis Bank,800283398878,BKAI326428,Father,External,Kirari Suleman Nagar,Karnataka,4798621297,rudra.karan@gmail.com,2018-11-01,Active
11579,BEN637715,6395,Ansh Thaker,BankAI,131588740965,BKAI324586,Sister,Internal,Nagaon,Gujarat,8206983000,ansh.thaker@gmail.com,2020-11-16,Active
11580,BEN897875,6396,Harshil Sodhi,Kotak Mahindra Bank,648539170589,BKAI437892,Self,External,Sonipat,Maharashtra,8919185893,harshil.sodhi@gmail.com,2023-06-27,Active
11581,BEN615567,6398,Chakradhar Sridhar,Bank of Baroda,166120943698,BKAI923694,Friend,External,Katni,Maharashtra,1290094331,chakradhar.sridhar@gmail.com,2025-09-27,Active
11582,BEN323710,6399,Naveen Yohannan,Yes Bank,525226988829,BKAI522328,Brother,External,Bidhannagar,Haryana,7548256582,naveen.yohannan@gmail.com,2022-07-24,Active
11583,BEN498940,6399,Mitesh Tandon,HDFC Bank,306569932813,BKAI588949,Self,External,Dewas,Andhra Pradesh,0553947334,mitesh.tandon@gmail.com,2023-01-11,Active
11584,BEN755806,6400,Ishanvi Chhabra,Punjab National Bank,859098546053,BKAI307514,Mother,External,Kozhikode,Maharashtra,1982701571,ishanvi.chhabra@gmail.com,2026-02-18,Active
11585,BEN550968,6401,Isaiah Sethi,HDFC Bank,734525920884,BKAI187947,Sister,External,Jhansi,West Bengal,0203659433,isaiah.sethi@gmail.com,2023-04-18,Active
11586,BEN913873,6401,Zarna Varkey,Indian Bank,202944841340,BKAI773364,Friend,External,Rajahmundry,Madhya Pradesh,7758310897,zarna.varkey@gmail.com,2023-04-12,Active
11587,BEN790309,6401,Eesha Chauhan,HDFC Bank,571650427893,BKAI951843,Self,External,Muzaffarnagar,Gujarat,1762566616,eesha.chauhan@gmail.com,2025-11-12,Active
11588,BEN936931,6402,Frederick Sidhu,Axis Bank,805716806003,BKAI347565,Other,External,Chinsurah,Meghalaya,1972234329,frederick.sidhu@gmail.com,2019-01-06,Active
11589,BEN141928,6403,Amol Raj,HDFC Bank,466756836143,BKAI627942,Father,External,Nandyal,Odisha,6186479750,amol.raj@gmail.com,2022-06-27,Active
11590,BEN672657,6403,Anmol Kashyap,Union Bank of India,724984499691,BKAI612057,Friend,External,Junagadh,Punjab,0677499712,anmol.kashyap@gmail.com,2022-08-09,Active
11591,BEN200084,6403,Warhi Kaul,Yes Bank,249156241485,BKAI860913,Friend,External,Bhavnagar,Madhya Pradesh,8798640157,warhi.kaul@gmail.com,2018-05-08,Active
11592,BEN161113,6404,Bina Sahota,IDFC FIRST Bank,751548083380,BKAI323985,Mother,External,Haridwar,Tripura,9405630322,bina.sahota@gmail.com,2021-05-06,Active
11593,BEN830821,6404,Kashvi Pillai,AU Small Finance Bank,579827339450,BKAI723806,Self,External,Ongole,Maharashtra,0957025692,kashvi.pillai@gmail.com,2024-03-11,Active
11594,BEN280955,6405,Vanya Ravel,BankAI,499698354763,BKAI572190,Friend,Internal,Silchar,Himachal Pradesh,5273820782,vanya.ravel@gmail.com,2026-03-24,Active
11595,BEN898474,6406,Neelima Muni,Bandhan Bank,895073772009,BKAI167195,Father,External,Bongaigaon,Goa,7070991381,neelima.muni@gmail.com,2021-03-27,Active
11596,BEN960679,6408,Farhan Bahri,Canara Bank,335629138728,BKAI724863,Business Partner,External,Ramagundam,Chhattisgarh,9072282454,farhan.bahri@gmail.com,2025-11-23,Active
11597,BEN502160,6409,Pushti Deep,Bank of Baroda,599638022480,BKAI263846,Self,External,Tiruvottiyur,Madhya Pradesh,7175473301,pushti.deep@gmail.com,2021-05-14,Active
11598,BEN893382,6409,Azad Bhavsar,Yes Bank,649954205120,BKAI173444,Father,External,Aurangabad,Rajasthan,4934081139,azad.bhavsar@gmail.com,2018-09-20,Active
11599,BEN693486,6410,Ucchal Raval,BankAI,106119949065,BKAI200167,Friend,Internal,Karnal,Telangana,9903046572,ucchal.raval@gmail.com,2023-09-23,Active
11600,BEN509653,6411,Xavier Sahni,IndusInd Bank,209629834516,BKAI694503,Friend,External,Ballia,Sikkim,2823461951,xavier.sahni@gmail.com,2025-10-10,Active
11601,BEN596104,6411,Meera Bhagat,Union Bank of India,724008361924,BKAI533094,Sister,External,Haldia,Uttar Pradesh,1184275395,meera.bhagat@gmail.com,2016-09-13,Active
11602,BEN251877,6412,Maanas Chauhan,Union Bank of India,146406577906,BKAI826949,Spouse,External,Warangal,Mizoram,2272676092,maanas.chauhan@gmail.com,2021-02-14,Active
11603,BEN185964,6412,Chakradev Khatri,BankAI,547171292677,BKAI865384,Mother,Internal,Saharsa,Arunachal Pradesh,0713996906,chakradev.khatri@gmail.com,2017-07-03,Active
11604,BEN685343,6413,Darsh Vaidya,Canara Bank,533961480660,BKAI210586,Brother,External,Kalyan-Dombivli,Andhra Pradesh,1889319340,darsh.vaidya@gmail.com,2024-02-12,Active
11605,BEN702894,6413,Rachit Chhabra,IDFC FIRST Bank,554675670632,BKAI614386,Sister,External,Thane,Himachal Pradesh,3005077169,rachit.chhabra@gmail.com,2022-04-18,Active
11606,BEN366638,6414,Aradhana Pandit,BankAI,606874272085,BKAI792448,Self,Internal,Avadi,Nagaland,0110553623,aradhana.pandit@gmail.com,2019-12-28,Active
11607,BEN555406,6414,Isaac Hora,Indian Bank,199465233489,BKAI481727,Business Partner,External,Jodhpur,Goa,9311663867,isaac.hora@gmail.com,2019-09-04,Active
11608,BEN929896,6414,Upkaar Narayan,ICICI Bank,837854930762,BKAI990112,Other,External,Nanded,Assam,1908109048,upkaar.narayan@gmail.com,2025-04-17,Active
11609,BEN667749,6416,Dalaja Pradhan,BankAI,217885626852,BKAI467230,Friend,Internal,Aurangabad,Rajasthan,9280174097,dalaja.pradhan@gmail.com,2021-10-05,Active
11610,BEN550136,6416,Chandani Mann,BankAI,183530677482,BKAI436603,Brother,Internal,Chandrapur,Uttar Pradesh,7796463669,chandani.mann@gmail.com,2022-04-02,Active
11611,BEN502430,6416,Jeevika Bansal,BankAI,999213981215,BKAI456122,Self,Internal,Meerut,Goa,8429014067,jeevika.bansal@gmail.com,2016-12-18,Active
11612,BEN328004,6416,Ishwar Mander,Union Bank of India,801701495825,BKAI397100,Employee,External,Bhiwani,Bihar,6054547448,ishwar.mander@gmail.com,2022-12-28,Active
11613,BEN604359,6418,Janani Raju,BankAI,869145428262,BKAI414021,Friend,Internal,Avadi,Bihar,2931921466,janani.raju@gmail.com,2018-06-08,Active
11614,BEN787636,6419,Harsh Wagle,BankAI,283383214115,BKAI279038,Mother,Internal,Alappuzha,Uttarakhand,3209837378,harsh.wagle@gmail.com,2020-04-16,Active
11615,BEN806532,6420,Panini Mody,Kotak Mahindra Bank,604416493667,BKAI217707,Friend,External,Baranagar,Gujarat,4330796942,panini.mody@gmail.com,2016-09-28,Active
11616,BEN555147,6420,Hemal Dave,IDFC FIRST Bank,651827284461,BKAI673505,Self,External,Bhusawal,Odisha,5301275258,hemal.dave@gmail.com,2017-09-22,Active
11617,BEN308416,6420,Vasana Luthra,BankAI,603272665153,BKAI469071,Spouse,Internal,New Delhi,Bihar,2716908703,vasana.luthra@gmail.com,2023-12-05,Active
11618,BEN628317,6421,Kevin Mody,State Bank of India,770281940441,BKAI906895,Friend,External,Bhind,Goa,3775529259,kevin.mody@gmail.com,2021-02-05,Active
11619,BEN165839,6421,Riya Chaudry,Union Bank of India,429243403637,BKAI793937,Brother,External,Hazaribagh,Uttar Pradesh,3917786856,riya.chaudry@gmail.com,2018-11-23,Active
11620,BEN654704,6422,Aditya Virk,Indian Bank,982100958438,BKAI497482,Mother,External,Kurnool,Uttarakhand,4299726741,aditya.virk@gmail.com,2021-03-27,Active
11621,BEN352212,6422,Nilima Ganguly,AU Small Finance Bank,733341804359,BKAI366499,Father,External,Hosur,Himachal Pradesh,8438438399,nilima.ganguly@gmail.com,2020-02-04,Active
11622,BEN388501,6422,Urishilla Mohanty,IDFC FIRST Bank,255256882132,BKAI339000,Self,External,Sultan Pur Majra,Kerala,3444006785,urishilla.mohanty@gmail.com,2023-02-21,Active
11623,BEN640710,6424,Charita Naik,ICICI Bank,903972669639,BKAI708120,Friend,External,Amaravati,Tamil Nadu,6412163268,charita.naik@gmail.com,2024-12-07,Active
11624,BEN290966,6424,Maya Balakrishnan,BankAI,848241524983,BKAI528362,Friend,Internal,Morena,Odisha,9567223909,maya.balakrishnan@gmail.com,2020-01-07,Active
11625,BEN589065,6424,Utkarsh Gulati,IDFC FIRST Bank,629641068668,BKAI985599,Sister,External,Solapur,Kerala,4795559285,utkarsh.gulati@gmail.com,2018-08-02,Active
11626,BEN256979,6425,Nathan Goyal,Canara Bank,959233972002,BKAI547030,Friend,External,Dehradun,Meghalaya,2598510831,nathan.goyal@gmail.com,2018-05-02,Active
11627,BEN138657,6426,Anya Aurora,BankAI,475698216959,BKAI730622,Employer,Internal,Kalyan-Dombivli,Assam,3307937921,anya.aurora@gmail.com,2017-01-13,Active
11628,BEN468132,6426,Aditya Puri,Punjab National Bank,904155257622,BKAI358387,Spouse,External,Allahabad,Uttar Pradesh,1692122688,aditya.puri@gmail.com,2017-03-16,Active
11629,BEN929403,6427,Priya Kapadia,Yes Bank,374872712031,BKAI137892,Employer,External,Orai,Tripura,3442388184,priya.kapadia@gmail.com,2017-04-08,Active
11630,BEN556457,6427,Teerth Desai,IndusInd Bank,446169290851,BKAI599895,Employer,External,Moradabad,Punjab,6608277036,teerth.desai@gmail.com,2019-05-05,Active
11631,BEN426374,6428,Tanmayi Chaudhary,BankAI,823024623249,BKAI799316,Spouse,Internal,Sasaram,Bihar,8525669724,tanmayi.chaudhary@gmail.com,2024-03-06,Active
11632,BEN289582,6429,Anay Dubey,Bandhan Bank,538210701292,BKAI298652,Employer,External,Nandyal,Chhattisgarh,0354327212,anay.dubey@gmail.com,2021-07-05,Active
11633,BEN728847,6429,Lila Balan,HDFC Bank,182406985184,BKAI651191,Self,External,Pimpri-Chinchwad,Karnataka,1978377211,lila.balan@gmail.com,2019-09-22,Active
11634,BEN240996,6429,Ojasvi Toor,Union Bank of India,941278690140,BKAI786443,Other,External,Rajpur Sonarpur,Jharkhand,8125468271,ojasvi.toor@gmail.com,2017-07-13,Active
11635,BEN189612,6429,Irya Ravel,Canara Bank,494785076006,BKAI589722,Mother,External,Bellary,Maharashtra,8407007760,irya.ravel@gmail.com,2020-05-13,Inactive
11636,BEN852244,6430,Ubika Dhawan,HDFC Bank,681049873452,BKAI755677,Friend,External,South Dumdum,Manipur,7980954798,ubika.dhawan@gmail.com,2018-12-10,Active
11637,BEN527554,6430,Teerth Kapur,Bank of Baroda,163653697610,BKAI358112,Spouse,External,Lucknow,Sikkim,3700985240,teerth.kapur@gmail.com,2023-01-13,Active
11638,BEN971481,6432,Tristan Kant,Canara Bank,163964491632,BKAI142334,Friend,External,Bikaner,Tamil Nadu,0547561155,tristan.kant@gmail.com,2024-02-02,Active
11639,BEN963548,6433,Matthew Bhattacharyya,BankAI,614511155457,BKAI959962,Spouse,Internal,Nagercoil,Uttarakhand,9795603381,matthew.bhattacharyya@gmail.com,2018-06-24,Active
11640,BEN691335,6433,Brinda Chanda,HDFC Bank,501114648389,BKAI819496,Self,External,Mira-Bhayandar,Uttar Pradesh,2182735320,brinda.chanda@gmail.com,2026-05-31,Active
11641,BEN640747,6433,Naveen Gola,Kotak Mahindra Bank,607612783927,BKAI710713,Sister,External,Haldia,Gujarat,3528015764,naveen.gola@gmail.com,2022-07-23,Active
11642,BEN604069,6433,Geetika Sura,BankAI,724649615728,BKAI567074,Sister,Internal,Kota,Andhra Pradesh,8719535193,geetika.sura@gmail.com,2016-12-10,Active
11643,BEN804507,6434,Jeevika Barman,BankAI,607472781293,BKAI871419,Brother,Internal,Ballia,Gujarat,4673726480,jeevika.barman@gmail.com,2022-03-24,Active
11644,BEN784509,6435,Hemal Mandal,IDFC FIRST Bank,236166802040,BKAI157314,Sister,External,Chittoor,Telangana,5028534082,hemal.mandal@gmail.com,2023-04-05,Active
11645,BEN121840,6435,Nakul Dalal,BankAI,226919910365,BKAI862298,Mother,Internal,Lucknow,Meghalaya,0308576545,nakul.dalal@gmail.com,2016-08-10,Active
11646,BEN841463,6435,Forum Gour,HDFC Bank,434569902256,BKAI295945,Self,External,Bongaigaon,Jharkhand,5642329537,forum.gour@gmail.com,2022-04-15,Active
11647,BEN910479,6436,Falak Sidhu,Axis Bank,427104711168,BKAI946712,Spouse,External,Chapra,Telangana,4315110568,falak.sidhu@gmail.com,2020-11-28,Inactive
11648,BEN747021,6436,Dev Bahri,BankAI,668178152831,BKAI968137,Sister,Internal,Darbhanga,Chhattisgarh,6595242505,dev.bahri@gmail.com,2024-09-14,Active
11649,BEN902270,6437,Nakul Dixit,Punjab National Bank,260881899871,BKAI380450,Father,External,Mathura,Tripura,2543666793,nakul.dixit@gmail.com,2025-05-21,Active
11650,BEN354592,6439,Vidhi Bakshi,Canara Bank,201711231875,BKAI678582,Friend,External,Sirsa,Telangana,7822657047,vidhi.bakshi@gmail.com,2024-08-10,Active
11651,BEN172924,6440,Harsh Natarajan,Punjab National Bank,429581383302,BKAI113317,Self,External,Durgapur,Telangana,8660891043,harsh.natarajan@gmail.com,2024-11-05,Active
11652,BEN324174,6441,Nitesh Sankar,IDFC FIRST Bank,842332326856,BKAI152268,Friend,External,Bhimavaram,Tamil Nadu,7680456929,nitesh.sankar@gmail.com,2019-05-11,Inactive
11653,BEN832019,6441,Unni Devi,AU Small Finance Bank,645888818254,BKAI990350,Father,External,Karawal Nagar,Kerala,3540013475,unni.devi@gmail.com,2025-05-09,Active
11654,BEN841306,6441,Vritti Chahal,State Bank of India,476627219376,BKAI908340,Friend,External,Madurai,Meghalaya,4319494461,vritti.chahal@gmail.com,2022-01-25,Active
11655,BEN169550,6442,Nakul Raghavan,Canara Bank,210339637085,BKAI127055,Mother,External,Tumkur,Arunachal Pradesh,8811400905,nakul.raghavan@gmail.com,2023-08-01,Active
11656,BEN918395,6444,Sanya Baral,Canara Bank,579578664080,BKAI310231,Brother,External,Avadi,Meghalaya,6338696651,sanya.baral@gmail.com,2018-03-09,Active
11657,BEN859956,6444,Yashasvi Dayal,HDFC Bank,111564969028,BKAI200228,Spouse,External,Secunderabad,Karnataka,6172259506,yashasvi.dayal@gmail.com,2020-08-02,Active
11658,BEN324667,6444,Priya Ratti,Bandhan Bank,169764221505,BKAI327232,Spouse,External,Bhimavaram,Bihar,2829502071,priya.ratti@gmail.com,2019-12-01,Active
11659,BEN783971,6445,Bhavika Hora,BankAI,867070969615,BKAI419473,Father,Internal,Kollam,Uttar Pradesh,4639044422,bhavika.hora@gmail.com,2022-08-17,Active
11660,BEN565386,6445,Gavin Prashad,BankAI,353173043420,BKAI304299,Sister,Internal,Bhubaneswar,Jharkhand,2949847225,gavin.prashad@gmail.com,2025-01-24,Active
11661,BEN759885,6445,Nitesh Biswas,Bank of Baroda,245445531481,BKAI866971,Friend,External,Shivpuri,Jharkhand,0636699284,nitesh.biswas@gmail.com,2024-09-12,Active
11662,BEN942799,6446,Kevin Dutt,AU Small Finance Bank,415261400371,BKAI673217,Self,External,Bongaigaon,Rajasthan,1091060939,kevin.dutt@gmail.com,2019-01-13,Active
11663,BEN889276,6447,Nathan Chopra,BankAI,795619554166,BKAI375638,Spouse,Internal,Jalandhar,Haryana,8516377784,nathan.chopra@gmail.com,2019-03-30,Active
11664,BEN759825,6447,Zilmil Ben,IndusInd Bank,835649412307,BKAI844645,Self,External,Katni,Meghalaya,9854039231,zilmil.ben@gmail.com,2024-04-24,Active
11665,BEN966849,6447,Tejas De,BankAI,632041540373,BKAI174699,Self,Internal,Thanjavur,Himachal Pradesh,6516688130,tejas.de@gmail.com,2017-10-24,Active
11666,BEN669999,6448,Teerth Garde,Kotak Mahindra Bank,955910752291,BKAI627244,Business Partner,External,Bokaro,Madhya Pradesh,9226882843,teerth.garde@gmail.com,2018-07-08,Active
11667,BEN854182,6449,Lavanya Kanda,AU Small Finance Bank,735925316355,BKAI236253,Spouse,External,Bellary,Assam,0400377162,lavanya.kanda@gmail.com,2024-09-05,Active
11668,BEN272777,6449,Ijaya Menon,BankAI,436713607393,BKAI643804,Mother,Internal,Aizawl,Punjab,6333609128,ijaya.menon@gmail.com,2021-03-31,Active
11669,BEN346899,6449,Upadhriti Hora,HDFC Bank,204244055071,BKAI971729,Self,External,Farrukhabad,Maharashtra,2028221794,upadhriti.hora@gmail.com,2019-05-30,Active
11670,BEN421526,6449,Arin Agarwal,Indian Bank,706011288466,BKAI633397,Mother,External,Malegaon,Tripura,5356665141,arin.agarwal@gmail.com,2024-05-14,Active
11671,BEN411784,6450,Kiaan Yadav,Yes Bank,353228536980,BKAI970797,Brother,External,Chittoor,Chhattisgarh,6007586565,kiaan.yadav@gmail.com,2026-05-13,Active
11672,BEN665955,6451,David Korpal,BankAI,739599503263,BKAI592601,Friend,Internal,Madanapalle,Tripura,0917662656,david.korpal@gmail.com,2025-12-28,Active
11673,BEN304605,6451,Watika D’Alia,Indian Bank,225327887380,BKAI875757,Sister,External,South Dumdum,Meghalaya,0687283118,watika.d’alia@gmail.com,2021-03-26,Active
11674,BEN745119,6451,Jagvi Tara,BankAI,402235106225,BKAI499490,Self,Internal,Siwan,Chhattisgarh,3620258911,jagvi.tara@gmail.com,2021-11-22,Active
11675,BEN911463,6452,Vrishti Warrior,BankAI,591200902117,BKAI556507,Self,Internal,Shivpuri,Arunachal Pradesh,0025687140,vrishti.warrior@gmail.com,2025-02-27,Active
11676,BEN188850,6452,Arya Raj,ICICI Bank,423389248381,BKAI524065,Mother,External,Darbhanga,West Bengal,1210054012,arya.raj@gmail.com,2023-02-02,Active
11677,BEN774653,6454,Neelima Sarkar,Canara Bank,628549804710,BKAI971206,Spouse,External,Dhanbad,Uttarakhand,1618563374,neelima.sarkar@gmail.com,2019-06-09,Active
11678,BEN638581,6454,Ijaya Dhillon,BankAI,398095388508,BKAI288613,Sister,Internal,Patiala,Odisha,4531631023,ijaya.dhillon@gmail.com,2025-09-01,Active
11679,BEN215935,6454,Aarnav Brahmbhatt,Union Bank of India,814594309529,BKAI353105,Spouse,External,Ambattur,Tripura,7814929431,aarnav.brahmbhatt@gmail.com,2023-02-14,Active
11680,BEN232954,6455,Gaurang Sarna,HDFC Bank,240293658904,BKAI594526,Mother,External,Chandrapur,Manipur,0967437888,gaurang.sarna@gmail.com,2024-02-11,Active
11681,BEN245084,6456,Bhanumati Gopal,BankAI,482696195843,BKAI239500,Friend,Internal,Rajpur Sonarpur,Karnataka,8828186061,bhanumati.gopal@gmail.com,2016-07-12,Active
11682,BEN667779,6456,Karan Divan,Indian Bank,498820213293,BKAI452732,Brother,External,Avadi,Rajasthan,3105426221,karan.divan@gmail.com,2022-09-03,Active
11683,BEN477773,6457,Anjali Pillai,Yes Bank,538815867412,BKAI197731,Friend,External,Tezpur,Mizoram,1037800993,anjali.pillai@gmail.com,2016-09-21,Active
